CarubvID	ProteinName	LocusID	ProteinLength	Pacid
10014227	XP_006298178.1	17892025	310	20900543
10014856	XP_006298756.1	17892027	145	20900612
10014341	XP_023642485.1	17892028	378	20898575
10016081	XP_006296666.1	17892029	299	20900401
10016081	XP_023641608.1	17892029	316	20900401
10015128	XP_006299001.1	17892031	423	20898261
10013138	XP_006297136.1	17892034	669	20898546
10014873	XP_006298771.1	17892037	141	20900454
10014635	XP_006298552.2	17892039	190	20897869
10014635	XP_023642059.1	17892039	112	20897869
10014635	XP_023642060.1	17892039	112	20897869
10014635	XP_023642061.1	17892039	112	20897869
10014008	XP_006297968.1	17892045	366	20897625
10014440	XP_023642186.1	17892057	323	20900176
10013622	XP_023641345.1	17892062	609	20900703
10013149	XP_023641652.1	17892066	670	20899840
10013149	XP_023641653.1	17892066	608	20899840
10013925	XP_006297883.1	17892068	385	20899167
10012840	XP_023641459.1	17892069	1167	20898481
10012840	XP_023641460.1	17892069	1167	20898481
10015903	XP_023641053.1	17892070	414	20898020
10014578	XP_006298501.1	17892071	222	20900555
10013727	XP_006297698.1	17892078	438	20897886
10013256	XP_006297252.1	17892098	608	20897631
10014772	XP_006298679.1	17892099	174	20898411
10016094	XP_006299887.1	17892100	722	20897840
10013713	XP_006297681.1	17892102	443	20900150
10013009	XP_023641622.1	17892104	848	20900104
10013009	XP_023641623.1	17892104	846	20900104
10015861	XP_006299673.1	17892105	83	20898197
10013028	XP_006297037.1	17892108	769	20898971
10014507	XP_006298436.1	17892109	241	20898881
10014462	XP_006298390.1	17892111	252	20900192
10014138	XP_006298096.1	17892113	335	20900174
10014138	XP_006298096.1	17892113	335	20900175
10014138	XP_023641892.1	17892113	333	20900174
10014138	XP_023641892.1	17892113	333	20900175
10013753	XP_006296709.1	17892118	432	20898788
10014327	XP_006298263.1	17892120	284	20899003
10013830	XP_006297795.1	17892121	412	20900907
10013830	XP_023642322.1	17892121	412	20900907
10014860	XP_006298759.1	17892122	145	20897746
10014151	XP_006298110.1	17892123	332	20900021
10013845	XP_006297810.1	17892127	407	20898919
10013845	XP_023641419.1	17892127	275	20898919
10013845	XP_023641420.1	17892127	275	20898919
10015687	XP_006299517.2	17892130	653	20899500
10013440	XP_006297416.1	17892131	530	20898247
10015533	XP_006299374.1	17892133	430	20900491
10015533	XP_023642388.1	17892133	433	20900491
10012984	XP_006296990.1	17892134	825	20898994
10012984	XP_023642007.1	17892134	862	20898994
10014148	XP_006298107.1	17892146	308	20899833
10014148	XP_006298107.1	17892146	308	20899834
10015325	XP_006299181.1	17892161	294	20897392
10014035	XP_006297992.1	17892165	361	20897974
10013217	XP_023642110.1	17892169	626	20900640
10013217	XP_023642111.1	17892169	626	20900640
10014801	XP_006298707.1	17892171	163	20900101
10013824	XP_006297789.1	17892172	413	20899523
10013982	XP_006297939.1	17892178	370	20898806
10012922	XP_006296929.2	17892179	910	20900676
10012900	XP_023642768.1	17892186	977	20898477
10014177	XP_006298133.1	17892188	325	20899860
10014961	XP_006298847.1	17892189	114	20899771
10015194	XP_006299054.1	17892193	512	20897519
10014357	XP_006298293.1	17892195	278	20899786
10015876	XP_006296781.1	17892196	357	20898656
10015876	XP_023642730.1	17892196	328	20898656
10015160	XP_023641066.1	17892197	366	20899607
10013228	XP_023642008.1	17892199	595	20898077
10013624	XP_006297603.1	17892200	469	20900985
10013029	XP_006297038.1	17892202	766	20901039
10013029	XP_023642589.1	17892202	721	20901039
10013884	XP_006297846.1	17892203	397	20900934
10013216	XP_006297207.1	17892204	626	20897384
10016165	XP_006299952.1	17892217	355	20897950
10013570	XP_006297548.2	17892220	490	20899266
10013074	XP_006297072.1	17892223	714	20900699
10013074	XP_023641117.1	17892223	712	20900699
10013074	XP_023641118.1	17892223	707	20900699
10013074	XP_023641119.1	17892223	425	20900699
10015854	XP_006299666.1	17892225	529	20899702
10014400	XP_006298335.1	17892226	267	20899792
10014711	XP_006298623.1	17892229	192	20898167
10015790	XP_023642799.1	17892233	640	20899502
10013616	XP_006297594.1	17892235	472	20899866
10015487	XP_023641799.1	17892237	324	20898720
10015487	XP_023641800.1	17892237	324	20898720
10015487	XP_023641801.1	17892237	324	20898720
10013107	XP_006297106.1	17892239	691	20899210
10014734	XP_006298645.2	17892240	177	20898358
10013078	XP_006297068.2	17892244	945	20897912
10015232	XP_023641263.1	17892247	731	20900500
10013554	XP_006297532.1	17892249	488	20900152
10015621	XP_006299456.1	17892251	501	20900432
10013060	XP_006297059.1	17892252	730	20899320
10013060	XP_023641802.1	17892252	621	20899320
10013054	XP_023641273.1	17892254	735	20900737
10013054	XP_023641273.1	17892254	735	20900738
10013054	XP_023641273.1	17892254	735	20900739
10013296	XP_006297282.1	17892256	591	20897852
10013202	XP_006297195.1	17892257	631	20899197
10013561	XP_023641533.1	17892260	536	20899558
10013804	XP_006296612.1	17892272	417	20900825
10013804	XP_006296612.1	17892272	417	20900826
10014291	XP_006298231.1	17892274	293	20897897
10014094	XP_006298050.1	17892275	346	20899846
10012996	XP_006297003.1	17892276	810	20900660
10013688	XP_023641693.1	17892277	450	20899394
10016271	XP_006300045.1	17892278	370	20900933
10013874	XP_006297838.1	17892280	400	20899944
10012851	XP_006296863.1	17892285	1135	20900230
10014702	XP_006298615.1	17892287	194	20898083
10013729	XP_006297700.1	17892288	438	20900274
10013729	XP_006297700.1	17892288	438	20900275
10013729	XP_023641141.1	17892288	438	20900274
10013729	XP_023641141.1	17892288	438	20900275
10013729	XP_023641142.1	17892288	438	20900274
10013729	XP_023641142.1	17892288	438	20900275
10013729	XP_023641143.1	17892288	437	20900274
10013729	XP_023641143.1	17892288	437	20900275
10014023	XP_006297979.2	17892293	348	20897553
10013598	XP_006297575.1	17892294	478	20897371
10015972	XP_006299776.1	17892296	235	20898642
10015972	XP_023642287.1	17892296	238	20898642
10015768	XP_006299590.1	17892297	678	20899477
10015351	XP_006299205.1	17892309	318	20898039
10014259	XP_006298209.1	17892311	303	20897504
10015151	XP_006296751.1	17892312	351	20897364
10013357	XP_023642484.1	17892313	536	20897668
10015138	XP_006299003.1	17892318	234	20899463
10016466	XP_006300230.1	17892320	445	20900682
10014870	XP_006298769.1	17892342	116	20898906
10014870	XP_006298769.1	17892342	116	20898907
10014293	XP_023642600.1	17892343	293	20899157
10014293	XP_023642601.1	17892343	261	20899157
10014699	XP_006298613.2	17892350	177	20897567
10016172	XP_006299960.1	17892352	349	20900957
10016103	XP_006299895.2	17892361	203	20898561
10012820	XP_023641065.1	17892368	1377	20900736
10012895	XP_023641865.1	17892371	1078	20899919
10016111	XP_006299902.1	17892372	513	20898710
10013099	XP_006297097.2	17892377	738	20897900
10015899	XP_006299707.2	17892384	929	20900979
10013499	XP_023641817.1	17892385	502	20900086
10015649	XP_006299580.2	17892386	789	20897363
10014307	XP_006298246.1	17892388	289	20898498
10014307	XP_023641174.1	17892388	289	20898498
10014953	XP_006298841.1	17892391	117	20898924
10014750	XP_006298659.1	17892397	180	20899366
10013782	XP_006297747.1	17892409	424	20899821
10013530	XP_006297507.1	17892410	496	20897560
10012904	XP_023642241.1	17892417	1021	20898119
10012904	XP_023642242.1	17892417	1022	20898119
10012904	XP_023642244.1	17892417	1022	20898119
10015215	XP_006299075.1	17892418	598	20898000
10016276	XP_006300050.1	17892423	521	20900645
10014394	XP_023642022.1	17892437	271	20899654
10013373	XP_006297353.1	17892439	557	20900474
10016280	XP_006300053.1	17892440	1077	20898105
10015484	XP_006299327.1	17892442	322	20899818
10015484	XP_023642619.1	17892442	335	20899818
10013086	XP_006297083.1	17892444	704	20899243
10014526	XP_006298455.1	17892450	236	20900566
10015642	XP_006299477.1	17892454	1127	20900606
10016043	XP_006299840.1	17892455	643	20899359
10014155	XP_006296615.1	17892462	330	20897562
10013294	XP_006297280.1	17892465	592	20900154
10015958	XP_006299762.1	17892471	180	20899198
10015702	XP_023641586.1	17892473	854	20898005
10015064	XP_006296642.2	17892474	75	20898946
10016313	XP_006300085.1	17892476	329	20900418
10014899	XP_006298795.1	17892477	133	20898871
10013234	XP_023641396.1	17892479	645	20900279
10013234	XP_023641397.1	17892479	645	20900279
10015165	XP_006299028.1	17892481	161	20897796
10013867	XP_006297831.1	17892482	401	20898363
10013867	XP_023642523.1	17892482	441	20898363
10013867	XP_023642524.1	17892482	401	20898363
10013867	XP_023642525.1	17892482	401	20898363
10013867	XP_023642526.1	17892482	401	20898363
10013970	XP_006297928.2	17892483	345	20898148
10015199	XP_006299059.1	17892494	1115	20897941
10015199	XP_023641366.1	17892494	1114	20897941
10015199	XP_023641367.1	17892494	1112	20897941
10015257	XP_006299116.1	17892510	584	20900866
10013427	XP_006297404.2	17892511	523	20898454
10016438	XP_006300202.1	17892514	533	20897835
10013250	XP_023642229.1	17892515	699	20900348
10016016	XP_006299815.1	17892522	606	20898414
10013924	XP_006297882.1	17892524	385	20898636
10012800	XP_023641257.1	17892525	1929	20899688
10012800	XP_023641258.1	17892525	1925	20899688
10015919	XP_006299726.1	17892526	1503	20898866
10014618	XP_006296622.1	17892532	212	20897735
10014603	XP_006298525.1	17892534	215	20900944
10014603	XP_006298525.1	17892534	215	20900945
10014603	XP_006298526.1	17892534	216	20900944
10014603	XP_006298526.1	17892534	216	20900945
10013248	XP_006297243.1	17892536	612	20899550
10013231	XP_006297223.1	17892545	621	20897780
10013371	XP_006297341.1	17892549	557	20900237
10012872	XP_006296592.1	17892551	1077	20897358
10012872	XP_023642344.1	17892551	1077	20897358
10015564	XP_006299404.1	17892552	799	20898817
10016175	XP_006299964.2	17892553	933	20899083
10013343	XP_006297323.1	17892555	568	20900463
10014937	XP_006298831.2	17892556	122	20897744
10015090	XP_006298965.1	17892559	229	20899827
10015839	XP_023642026.1	17892561	309	20900350
10014377	XP_006298313.2	17892582	249	20900125
10014716	XP_006298630.1	17892584	190	20900068
10015451	XP_023642754.1	17892588	380	20899675
10015451	XP_023642755.1	17892588	358	20899675
10015451	XP_023642756.1	17892588	328	20899675
10015451	XP_023642757.1	17892588	377	20899675
10015451	XP_023642758.1	17892588	187	20899675
10012824	XP_006296676.1	17892590	1303	20899304
10012824	XP_006296676.1	17892590	1303	20899305
10013628	XP_006297607.1	17892592	468	20899815
10015374	XP_006299225.2	17892595	327	20897877
10015778	XP_006299600.1	17892597	464	20899085
10016337	XP_006300109.1	17892608	201	20899107
10014098	XP_006298054.1	17892613	345	20900702
10014707	XP_006298619.1	17892614	193	20897658
10014909	XP_006298805.1	17892618	131	20900296
10014598	XP_006298520.1	17892620	218	20899495
10016322	XP_023641429.1	17892622	710	20898111
10016322	XP_023641430.1	17892622	665	20898111
10014026	XP_006297984.1	17892624	363	20897514
10015579	XP_023641404.1	17892626	154	20898650
10015579	XP_023641405.1	17892626	154	20898650
10015579	XP_023641406.1	17892626	154	20898650
10015579	XP_023641407.1	17892626	154	20898650
10015073	XP_023642602.1	17892628	803	20899017
10015073	XP_023642603.1	17892628	761	20899017
10015278	XP_006299136.2	17892629	515	20898614
10014867	XP_006298765.1	17892630	143	20898549
10014442	XP_006298372.1	17892632	258	20897960
10015444	XP_006299290.1	17892637	623	20900065
10013698	XP_006297672.1	17892662	446	20897549
10013698	XP_006297672.1	17892662	446	20897550
10013259	XP_006297253.1	17892665	606	20898519
10015724	XP_006299550.1	17892666	512	20899425
10015682	XP_006299512.1	17892669	494	20900808
10015922	XP_006299729.1	17892676	403	20897611
10015922	XP_023642389.1	17892676	352	20897611
10013416	XP_006297392.1	17892677	536	20898453
10013416	XP_023641148.1	17892677	536	20898453
10014738	XP_006298649.2	17892680	164	20899194
10015241	XP_006299102.2	17892681	361	20898438
10015241	XP_023641395.1	17892681	298	20898438
10013167	XP_006297162.1	17892683	655	20897771
10013167	XP_006297162.1	17892683	655	20897772
10015586	XP_006299425.1	17892686	482	20899993
10014084	XP_006298039.1	17892687	348	20900270
10015213	XP_006299073.1	17892692	284	20897582
10013348	XP_006297328.1	17892696	567	20899561
10013194	XP_006297189.1	17892698	636	20900915
10014874	XP_006298772.1	17892702	141	20900632
10014593	XP_006298515.1	17892703	219	20899432
10013750	XP_006296706.1	17892705	433	20900705
10013750	XP_023641606.1	17892705	422	20900705
10013254	XP_006297250.1	17892707	609	20899427
10013254	XP_023642038.1	17892707	501	20899427
10013062	XP_006297062.1	17892709	729	20900729
10014541	XP_006296733.2	17892714	209	20899406
10015716	XP_006299543.2	17892729	504	20897452
10014558	XP_006298484.2	17892733	187	20898278
10016254	XP_006300030.1	17892741	517	20900834
10015078	XP_006298953.1	17892747	301	20897853
10014732	XP_023641329.1	17892748	187	20899453
10014672	XP_006298589.1	17892749	201	20901008
10016453	XP_023642505.1	17892750	5078	20899174
10012982	XP_006296988.1	17892752	830	20898652
10015805	XP_006299626.1	17892753	272	20898344
10013320	XP_023642184.1	17892756	689	20899780
10014683	XP_006298599.1	17892759	198	20899207
10014683	XP_023642489.1	17892759	217	20899207
10016437	XP_023641604.1	17892760	467	20898705
10013402	XP_023642009.1	17892763	461	20897732
10013402	XP_023642010.1	17892763	325	20897732
10013441	XP_006297417.2	17892766	469	20900188
10015742	XP_023642511.1	17892767	2038	20899525
10015742	XP_023642512.1	17892767	2037	20899525
10015742	XP_023642513.1	17892767	1708	20899525
10014847	XP_006298748.1	17892770	148	20899729
10015346	XP_006299199.1	17892771	373	20898343
10015171	XP_006299034.1	17892774	604	20900712
10013036	XP_023641295.1	17892775	778	20900351
10013036	XP_023641296.1	17892775	759	20900351
10014281	XP_006298223.1	17892809	298	20898606
10016463	XP_006300227.1	17892811	260	20898389
10015460	XP_006299305.1	17892814	566	20900360
10015460	XP_023642142.1	17892814	566	20900360
10015460	XP_023642143.1	17892814	566	20900360
10015460	XP_023642144.1	17892814	566	20900360
10016203	XP_006299989.1	17892815	396	20900238
10012831	XP_006296844.1	17892818	1259	20898460
10013152	XP_006297149.1	17892822	664	20897803
10012822	XP_006296837.1	17892831	1321	20897962
10015532	XP_006299365.1	17892839	541	20900521
10013979	XP_006297936.1	17892856	370	20900788
10014160	XP_006298117.1	17892864	329	20900743
10014375	XP_023642587.1	17892869	389	20900514
10013719	XP_023642397.1	17892871	441	20898908
10013285	XP_006297271.1	17892873	596	20898860
10014059	XP_006298014.2	17892874	375	20899367
10015918	XP_006299725.1	17892875	145	20898571
10013225	XP_006297217.1	17892877	623	20898659
10013780	XP_006297745.1	17892881	424	20898269
10012933	XP_023642082.1	17892882	881	20901040
10013176	XP_006297172.2	17892883	591	20900146
10014749	XP_006298658.1	17892897	181	20900420
10014669	XP_006298586.1	17892916	201	20899847
10014779	XP_006298687.1	17892917	172	20897521
10015576	XP_006299416.1	17892922	526	20899974
10013621	XP_023641704.1	17892930	519	20898154
10013621	XP_023641705.1	17892930	517	20898154
10013621	XP_023641706.1	17892930	457	20898154
10013621	XP_023641707.1	17892930	407	20898154
10015676	XP_006299506.2	17892935	455	20897587
10014298	XP_006298237.1	17892937	291	20897492
10016039	XP_006299836.1	17892939	629	20897426
10016186	XP_006299973.1	17892942	551	20899075
10013335	XP_023641440.1	17892946	711	20897655
10013335	XP_023641441.1	17892946	682	20897655
10013730	XP_006297701.1	17892948	438	20899114
10013730	XP_023641411.1	17892948	311	20899114
10013730	XP_023641412.1	17892948	442	20899114
10016368	XP_006300139.1	17892950	250	20899149
10013783	XP_006297748.1	17892954	424	20898737
10014182	XP_006298135.1	17892959	324	20899796
10014182	XP_023641601.1	17892959	295	20899796
10013477	XP_006297457.1	17892963	512	20897499
10013017	XP_006297026.1	17892973	784	20898898
10013017	XP_023641342.1	17892973	784	20898898
10013017	XP_023641343.1	17892973	784	20898898
10013017	XP_023641344.1	17892973	765	20898898
10014044	XP_006297999.1	17892976	359	20899874
10013593	XP_006297570.1	17892983	479	20899029
10013456	XP_006297433.1	17892985	523	20898525
10012893	XP_006296902.1	17892988	991	20899169
10012893	XP_023641885.1	17892988	883	20899169
10015968	XP_006299773.1	17892996	282	20900505
10013862	XP_006297827.1	17893022	402	20900919
10014205	XP_006298156.1	17893026	320	20897693
10014205	XP_023642447.1	17893026	255	20897693
10013026	XP_006297036.1	17893027	770	20897348
10014999	XP_006298879.2	17893032	118	20900171
10015207	XP_006299067.1	17893035	578	20897640
10015207	XP_023641284.1	17893035	578	20897640
10015162	XP_006299025.1	17893042	107	20900663
10013524	XP_006297502.2	17893045	475	20898369
10013907	XP_006297866.1	17893052	390	20898790
10013989	XP_006297948.1	17893057	368	20897451
10015277	XP_006299135.1	17893062	512	20899287
10014534	XP_006298465.1	17893070	232	20897394
10016046	XP_006299843.1	17893073	230	20900506
10014029	XP_006297987.1	17893078	363	20900185
10015626	XP_006299461.1	17893081	311	20898784
10015543	XP_006299384.1	17893083	492	20899559
10013196	XP_006297191.1	17893084	636	20898928
10014096	XP_006298053.1	17893087	345	20900246
10016492	XP_006300253.1	17893092	319	20900841
10015221	XP_006299080.1	17893095	560	20897802
10013496	XP_023641088.1	17893100	505	20897581
10013506	XP_006297488.1	17893115	502	20898166
10013506	XP_023641743.1	17893115	509	20898166
10015118	XP_006298992.1	17893116	96	20899637
10013469	XP_006297446.1	17893119	515	20900668
